evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
4013,764.815272836678,132.04314,0.4611206,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4014,1138.930006226912,161.18585,0.85266113,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4015,1244.287660612815,161.18585,0.85266113,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4016,533.2302676499294,194.1328,0.7340088,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4017,1178.639883023946,202.89543,0.7705078,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4018,1034.4920161552122,202.89543,0.7705078,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4019,1048.5490686394755,63.967766,1.4147949,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4020,522.4077365714054,107.1449,0.068115234,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4021,799.953435837141,107.1449,0.068115234,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4022,428.6672003707816,89.0594,0.6879883,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4023,747.7794704312333,89.0594,0.6879883,-999.0,-999.0,1271581.0,-999.0,-999.0,-999.0
4024,1473.7204296322363,106.02686,1.8181152,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4025,1360.3043928636268,76.911606,1.3334961,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4026,1113.5962017644142,76.911606,1.3334961,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4027,416.2379293374425,131.3504,1.1716309,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4028,477.7167874494912,131.3504,1.1716309,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4029,1019.7981025160926,70.514915,0.89331055,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4030,1133.4597688986778,70.514915,0.89331055,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4031,843.5315158636387,70.514915,0.89331055,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4032,1793.6338627131988,88.49673,0.4845581,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4033,1726.5337210191517,88.49673,0.4845581,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4034,1685.0665268744576,315.17865,0.63061523,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4035,1494.760631368963,315.17865,0.63061523,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4036,548.4842824685891,85.03488,1.657959,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4037,1957.7102171231709,478.5326,0.9916992,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4038,1528.98339179302,478.5326,0.9916992,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4039,1525.061850241262,478.5326,0.9916992,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4040,1329.2363954883476,55.92997,0.6119385,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4041,1345.473311709662,55.92997,0.6119385,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4042,1126.7349760937325,55.92997,0.6119385,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4043,1267.8298949393068,93.34186,0.42791748,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4044,1108.395242418173,93.34186,0.42791748,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4045,1785.5948123617052,262.3369,0.047439575,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4046,1664.5395741405364,262.3369,0.047439575,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4047,1066.4452580451689,132.89847,0.4385376,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4048,1042.3812496201313,132.89847,0.4385376,-999.0,-999.0,1356171.0,-999.0,-999.0,-999.0
4049,1418.5175597441216,355.66782,0.49835205,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4050,674.8326610065319,355.66782,0.49835205,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4051,796.0595830486405,355.66782,0.49835205,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4052,1402.6281155996414,114.229004,1.5114746,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4053,1690.514442580307,114.229004,1.5114746,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4054,1558.2677368858244,106.962555,1.123291,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4055,1180.8189584749002,106.962555,1.123291,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4056,1286.428286065909,357.0908,0.0473938,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4057,823.8196411402236,97.82543,0.0356369,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4058,1177.6542676442734,135.73117,0.29589844,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4059,1394.14713110505,206.07487,0.48101807,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4060,538.6350027556965,118.29033,1.5805664,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4061,1708.581347750803,261.48895,1.809082,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4062,1698.735798684004,261.48895,1.809082,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4063,1520.9990697418502,261.48895,1.809082,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4064,1274.3612217546754,69.18544,1.2358398,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4065,1092.6138477147613,69.18544,1.2358398,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4066,1330.7324701038303,160.31186,0.18536377,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4067,842.6597867620445,160.31186,0.18536377,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4068,2059.586572109149,194.97284,1.369873,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4069,1697.2820142293797,194.97284,1.369873,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4070,2256.307977924449,320.76318,1.3720703,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4071,1601.8735569071882,320.76318,1.3720703,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4072,1245.8624271168862,183.57315,0.1552124,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4073,899.8137896779226,183.57315,0.1552124,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4074,1508.3304535418758,300.02063,0.79992676,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4075,1247.1058873328975,300.02063,0.79992676,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4076,1342.1178206623983,105.003456,0.7359619,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4077,714.7982966997381,82.120834,1.5258789,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4078,957.9446004175206,183.56363,0.027454376,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4079,3005.1042031705115,134.373,0.18362427,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4080,2321.978576406557,134.373,0.18362427,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4081,1893.7324502164297,210.08307,1.2685547,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4082,1657.4187255382933,210.08307,1.2685547,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4083,846.7848044925476,58.12211,0.07685852,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4084,716.8441974080223,58.12211,0.07685852,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4085,1253.3875124135525,165.57695,0.38293457,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4086,1755.2553766231715,176.29987,0.52770996,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4087,400.4389536285588,176.29987,0.52770996,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4088,376.4171212016023,176.29987,0.52770996,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4089,969.5682960725552,132.48752,1.4086914,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4090,534.7862428120661,113.274055,0.5340576,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4091,505.6550418358418,113.274055,0.5340576,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4092,704.733951081235,113.274055,0.5340576,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4093,1444.3939935131143,92.33614,0.932251,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4094,1653.581626531774,92.33614,0.932251,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4095,1494.7867448647182,142.68657,1.8017578,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4096,2474.107005376183,405.2483,0.630249,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4097,1972.7395427287584,405.2483,0.630249,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4098,1168.746541899694,55.587944,0.9838867,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4099,855.4515757939455,55.587944,0.9838867,-999.0,-999.0,2645457.0,-999.0,-999.0,-999.0
4100,1328.3844000330623,108.03174,0.19940186,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4101,1247.5785302261145,108.03174,0.19940186,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4102,1732.0155901068167,70.486145,1.1274414,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4103,1507.4859571631646,70.486145,1.1274414,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4104,1001.8536514756132,100.498436,0.015987396,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4105,1957.3779128594529,488.5269,0.1821289,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4106,1331.2082105005798,201.5514,0.11079407,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4107,837.860989526812,90.49638,0.25109863,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4108,2115.83602141366,362.68646,0.5435791,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4109,2666.321090184704,362.68646,0.5435791,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4110,1305.4153000783008,74.44101,1.392334,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4111,1159.2662534816718,74.44101,1.392334,-999.0,-999.0,1089353.0,-999.0,-999.0,-999.0
4112,2025.07755294983,214.5534,0.623291,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4113,1942.0481853994731,214.5534,0.623291,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4114,1970.5605326616003,214.5534,0.623291,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4115,964.5651954970548,76.07404,0.43493652,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4116,1216.1972013998331,76.07404,0.43493652,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4117,1086.6693945561683,120.133095,1.439209,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4118,1077.2025413017311,187.6207,0.38897705,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4119,1041.5325433607936,286.77414,0.44683838,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4120,1476.4598946345477,314.32126,0.14352417,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4121,1423.428974121323,314.32126,0.14352417,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4122,2075.9596611637694,279.1788,0.7651367,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4123,1888.042676978688,279.1788,0.7651367,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4124,721.1394850641382,142.61311,0.34558105,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4125,638.9877687063565,142.61311,0.34558105,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4126,559.3545989594193,461.30453,0.38012695,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4127,609.1924443725694,461.30453,0.38012695,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4128,1185.9140147143514,179.02464,1.0651855,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4129,1165.355131110373,179.02464,1.0651855,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4130,545.6265521111249,137.88159,1.7578125,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4131,511.6464830775831,137.88159,1.7578125,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4132,1040.7312995736231,145.58113,1.0666504,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4133,1058.2143090632646,105.2127,1.7094727,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4134,1405.9778968423789,105.2127,1.7094727,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4135,845.4038983507875,105.2127,1.7094727,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4136,358.8658302022022,125.45326,0.18798828,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4137,1523.313511365337,358.40182,1.3884277,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4138,1493.2954269179852,358.40182,1.3884277,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4139,1492.671545136876,358.40182,1.3884277,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4140,1095.84985317554,68.98993,0.42034912,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4141,1377.9929645177365,80.78901,0.5362549,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4142,943.63789391203,80.78901,0.5362549,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4143,2423.214994758078,544.8381,0.4475708,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4144,1790.431050169709,544.8381,0.4475708,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4145,915.1485041254052,181.84296,0.6842041,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4146,1074.4399960333992,181.84296,0.6842041,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4147,811.9598419446735,181.84296,0.6842041,-999.0,-999.0,2028636.0,-999.0,-999.0,-999.0
4148,1362.3848180783723,234.68352,0.022720337,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4149,1272.4645349680438,234.68352,0.022720337,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4150,1084.3392882768494,97.74126,0.2027893,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4151,1631.6311121584022,258.49057,0.24551392,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4152,834.9068697500546,330.15625,0.84350586,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4153,2371.2665538401807,153.69308,0.8588867,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4154,567.5498803125477,153.69308,0.8588867,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4155,1795.1300254283385,116.64638,1.6677246,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4156,1115.5058665199515,116.64638,1.6677246,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4157,436.4131935750356,128.10164,0.09133911,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4158,395.99894377136746,128.10164,0.09133911,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4159,564.9482050094967,128.10164,0.09133911,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4160,1102.817986549,112.95841,0.80981445,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4161,464.779026792404,98.3053,0.81188965,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4162,854.7840842805596,82.123535,1.5444336,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4163,490.702824243955,178.35971,0.9053955,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4164,533.4419169667436,178.35971,0.9053955,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4165,1930.37337306526,195.09488,0.60961914,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4166,1521.070459766719,195.09488,0.60961914,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4167,1524.0243313932408,195.09488,0.60961914,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4168,2712.312881448176,860.8008,0.5097656,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4169,1182.289178060862,152.97845,0.15789795,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4170,1159.6642290609177,152.97845,0.15789795,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4171,1040.4751320527328,152.97845,0.15789795,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4172,806.4838003683954,100.70209,0.67407227,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4173,955.58604334886,100.70209,0.67407227,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4174,807.5522767669274,100.70209,0.67407227,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4175,500.23517082642405,108.353355,0.4255371,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4176,526.212717904864,108.353355,0.4255371,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4177,536.2067858496547,108.353355,0.4255371,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4178,632.8590958921632,108.353355,0.4255371,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4179,1183.9521284865627,220.64348,0.20056152,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4180,1113.327043169145,220.64348,0.20056152,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4181,1064.0571381055538,220.64348,0.20056152,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4182,1089.8664162734292,322.62302,0.7470703,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4183,1050.1870934465712,322.62302,0.7470703,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4184,1347.5115326661894,112.19452,0.9265137,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4185,856.4627818785065,112.19452,0.9265137,-999.0,-999.0,1874233.0,-999.0,-999.0,-999.0
4186,954.2077722061822,56.37227,1.2600098,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4187,887.7984242158918,56.37227,1.2600098,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4188,2124.1861823445747,156.60577,0.071884155,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4189,1704.262002023094,156.60577,0.071884155,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4190,1565.0598744168285,207.60953,0.03450775,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4191,1364.3080633790294,203.3896,0.58447266,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4192,321.5832860723065,215.8393,0.108047485,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4193,765.5541634549967,256.6772,1.2543945,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4194,633.2818387599556,256.6772,1.2543945,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4195,1490.587747034413,75.95173,0.7347412,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4196,1455.9329019171623,75.95173,0.7347412,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4197,1512.2842030234224,225.12878,0.8886719,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4198,1217.154303332968,225.12878,0.8886719,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4199,1144.130949635805,225.12878,0.8886719,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4200,1457.5908271304484,63.40805,0.25299072,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4201,1352.9794510215136,156.84113,0.1242218,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4202,1479.4656076839476,124.78806,1.0539551,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4203,2026.820949224224,85.77417,0.8996582,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4204,702.5090487809869,85.77417,0.8996582,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4205,663.4057915749308,85.77417,0.8996582,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4206,591.9823353017454,329.12912,0.91015625,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4207,1240.829491476007,329.12912,0.91015625,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4208,1278.49320006182,154.43181,0.20007324,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4209,1156.7842153165786,154.43181,0.20007324,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4210,1060.21673444669,154.43181,0.20007324,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4211,520.4660364336884,210.07596,0.44299316,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4212,930.4234059474824,210.07596,0.44299316,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4213,794.5901522604235,225.70337,0.028526306,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4214,1028.565709129099,225.70337,0.028526306,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4215,915.596333119422,225.70337,0.028526306,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4216,1767.4902217382555,57.251698,1.168457,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4217,1037.8735342980185,87.57486,0.8133545,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4218,874.1741442426136,87.57486,0.8133545,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4219,1102.2217833769132,93.651596,0.019737244,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4220,402.008988201997,134.34613,1.0546875,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4221,1076.8196469869054,134.34613,1.0546875,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4222,1091.716928046294,118.39263,0.45251465,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4223,974.8875552587492,118.39263,0.45251465,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4224,1031.057245596097,118.39263,0.45251465,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4225,925.9804360740502,118.39263,0.45251465,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4226,1569.9767411804062,69.55411,0.7052002,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4227,1323.216582609809,69.55411,0.7052002,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4228,533.7880768029685,129.54167,0.40014648,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4229,566.7642637920013,129.54167,0.40014648,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4230,1233.08996552072,128.88834,0.052833557,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4231,1845.1941978502248,283.41495,0.2449646,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4232,1471.7563905346549,104.676254,0.23687744,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4233,1693.9312596319994,135.117,0.848999,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4234,1998.319834608784,135.117,0.848999,-999.0,-999.0,2134752.0,-999.0,-999.0,-999.0
4235,1351.710676234684,198.6545,0.036621094,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4236,1204.3240269209368,198.6545,0.036621094,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4237,1771.768061094938,329.04376,0.045570374,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4238,1508.1660922678543,329.04376,0.045570374,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4239,1449.1170049627017,329.04376,0.045570374,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4240,1228.6652378051144,120.97311,0.05467987,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4241,730.2727148298586,120.97311,0.05467987,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4242,772.4211051707549,61.260727,1.1013184,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4243,1456.5881291738183,266.72818,1.0224609,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4244,1815.8063325626692,96.84793,1.1816406,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4245,1385.0424566876598,96.84793,1.1816406,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4246,1331.9787693168632,225.51831,1.5595703,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4247,1383.4284563111837,111.892654,1.4433594,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4248,1322.0473260843116,111.892654,1.4433594,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4249,1480.1404594463518,111.892654,1.4433594,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4250,492.0357315356511,192.03581,0.60009766,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4251,557.703995198001,192.03581,0.60009766,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4252,1347.1177393014395,111.75587,0.30682373,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4253,1274.7478661663606,111.75587,0.30682373,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4254,1428.32745856326,111.75587,0.30682373,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4255,1203.2187453060926,111.75587,0.30682373,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4256,433.694728953192,228.28786,1.0878906,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4257,694.6745116118203,228.28786,1.0878906,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4258,2384.102566801598,155.34808,0.39154053,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4259,1793.1556951172995,155.34808,0.39154053,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4260,1292.5025733775094,138.42252,0.611084,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4261,453.8910375297916,110.0377,1.3015137,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4262,1223.0208010952813,55.186672,0.47808838,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4263,1048.4215573272097,55.186672,0.47808838,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4264,2502.388999245199,680.59265,0.7084961,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4265,1251.1287136565295,194.68602,0.51708984,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4266,1517.5584808252274,184.64095,1.8720703,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4267,1496.922072698482,184.64095,1.8720703,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4268,1465.4116784277985,184.64095,1.8720703,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4269,1237.9535835906229,169.16571,0.28027344,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4270,2198.332916241201,167.44423,0.28552246,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4271,913.2273879762726,265.02048,1.7736816,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4272,2011.9263520328684,739.46106,0.34814453,-999.0,-999.0,2984578.0,-999.0,-999.0,-999.0
4273,1496.6654320461184,198.64473,1.3354492,-999.0,-999.0,1700345.0,-999.0,-999.0,-999.0
